-16,8,2,-2,0,4,2,2,0,0
-16,8,2,-2,2,2,0,4,0,0
-12,6,0,0,1,2,2,1,0,0
-16,8,0,0,1,3,1,3,2,-2
-8,4,0,1,0,1,1,0,1,0
-24,12,0,0,0,6,0,6,6,-6
-20,10,4,-4,0,5,1,4,0,0
-8,4,1,0,1,0,0,1,0,1
-12,6,1,0,0,2,0,2,2,-1
-8,4,-2,2,2,0,2,0,0,0
-12,6,2,-1,0,2,0,2,1,0
-24,12,6,-6,0,6,0,6,0,0
-12,6,0,0,3,0,0,3,0,0
-12,6,0,0,0,3,3,0,0,0
-16,8,0,0,0,4,2,2,2,-2
-12,6,3,-2,0,2,0,2,0,1
-16,8,2,-2,1,3,1,3,0,0
-16,8,0,0,2,2,0,4,2,-2
-20,10,0,0,0,5,1,4,4,-4
-16,8,0,0,3,1,0,4,1,-1
-12,6,0,1,1,1,0,2,2,-1
-12,6,0,0,3,0,1,2,-1,1
-8,4,1,1,-1,1,0,0,2,0
-28,14,7,-7,0,7,0,7,0,0
-16,8,2,-1,0,3,0,3,2,-1
-20,10,3,-3,1,4,1,4,0,0
-12,6,1,0,1,1,0,2,1,0
-12,6,1,0,2,0,-1,3,1,0
-12,6,0,1,0,2,1,1,2,-1
-12,6,1,0,0,2,1,1,1,0
-12,6,-1,1,2,1,2,1,0,0
-24,12,5,-5,0,6,1,5,0,0
-8,4,1,0,1,0,1,0,-1,2
-24,12,0,0,0,6,1,5,5,-5
-8,4,0,1,0,1,2,-1,0,1
-12,6,-1,1,1,2,3,0,0,0
-16,8,1,-1,1,3,2,2,0,0
-24,12,0,0,1,5,0,6,5,-5
-8,4,0,1,1,0,1,0,0,1
-16,8,1,-1,2,2,1,3,0,0
-24,12,5,-5,1,5,0,6,0,0
-16,8,1,-1,0,4,3,1,0,0
-8,4,2,0,0,0,-1,1,1,1
-20,10,3,-3,0,5,2,3,0,0
-12,6,0,0,2,1,2,1,-1,1
-16,8,3,-2,0,3,0,3,1,0
-28,14,0,0,0,7,0,7,7,-7
-12,6,2,-1,1,1,0,2,0,1
-20,10,0,0,0,5,2,3,3,-3
-12,6,1,0,-1,3,2,0,1,0
-16,8,0,0,1,3,2,2,1,-1
-20,10,0,0,2,3,0,5,3,-3
-12,6,-1,1,3,0,1,2,0,0
-16,8,4,-3,0,3,0,3,0,1
-8,4,2,0,-1,1,0,0,1,1
-16,8,1,-1,3,1,0,4,0,0
-20,10,3,-3,2,3,0,5,0,0
-12,6,2,-1,0,2,1,1,0,1
-16,8,0,1,0,3,0,3,4,-3
-8,4,-1,2,1,0,1,0,1,0
-16,8,0,0,0,4,3,1,1,-1
-16,8,0,0,2,2,1,3,1,-1
-12,6,0,0,1,2,3,0,-1,1
-8,4,0,1,2,-1,0,1,0,1
-16,8,1,0,0,3,0,3,3,-2
-8,4,1,1,0,0,-1,1,2,0
-20,10,0,0,1,4,1,4,3,-3
-20,10,0,0,3,2,0,5,2,-2
-12,6,0,1,1,1,1,1,1,0
-24,12,0,0,0,6,2,4,4,-4
-20,10,2,-2,1,4,2,3,0,0
-20,10,2,-2,3,2,0,5,0,0
-12,6,0,0,2,1,3,0,-2,2
-24,12,4,-4,1,5,1,5,0,0
-8,4,2,0,0,0,0,0,0,2
-28,14,0,0,1,6,0,7,6,-6
-16,8,3,-2,1,2,0,3,0,1
-20,10,1,0,0,4,0,4,4,-3
-12,6,2,0,0,1,-1,2,2,0
-16,8,0,0,3,1,1,3,0,0
-28,14,6,-6,1,6,0,7,0,0
-12,6,1,0,0,2,2,0,0,1
-32,16,8,-8,0,8,0,8,0,0
-24,12,0,0,2,4,0,6,4,-4
-20,10,2,-2,2,3,1,4,0,0
-20,10,2,-2,0,5,3,2,0,0
-12,6,0,0,3,0,2,1,-2,2
-24,12,4,-4,0,6,2,4,0,0
-20,10,0,1,0,4,0,4,5,-4
-12,6,0,1,0,2,2,0,1,0
-20,10,3,-2,0,4,0,4,2,-1
-16,8,0,0,1,3,3,1,0,0
-16,8,0,0,4,0,0,4,0,0
-20,10,2,-1,0,4,0,4,3,-2
-12,6,-2,2,3,0,2,1,0,0
-16,8,1,0,1,2,0,3,2,-1
-24,12,0,0,1,5,1,5,4,-4
-12,6,0,1,2,0,0,2,1,0
-16,8,2,-1,0,3,1,2,1,0
-12,6,2,0,-1,2,0,1,2,0
-20,10,4,-3,0,4,0,4,1,0
-12,6,1,0,2,0,0,2,0,1
-12,6,1,0,1,1,1,1,0,1
-12,6,2,0,-2,3,1,0,2,0
-20,10,5,-4,0,4,0,4,0,1
-8,4,1,1,0,0,0,0,1,1
-16,8,0,1,0,3,1,2,3,-2
-12,6,-2,2,2,1,3,0,0,0
-20,10,0,0,1,4,2,3,2,-2
-28,14,6,-6,0,7,1,6,0,0
-16,8,1,0,0,3,1,2,2,-1
-16,8,0,0,2,2,2,2,0,0
-32,16,0,0,0,8,0,8,8,-8
-24,12,4,-4,2,4,0,6,0,0
-8,4,0,2,0,0,0,0,2,0
-16,8,0,1,1,2,0,3,3,-2
-28,14,0,0,0,7,1,6,6,-6
-20,10,0,0,2,3,1,4,2,-2
-12,6,2,0,1,0,-2,3,2,0
-16,8,3,-2,0,3,1,2,0,1
-16,8,2,-1,1,2,0,3,1,0
-20,10,0,0,0,5,3,2,2,-2
-16,8,0,0,0,4,4,0,0,0
-32,16,0,0,1,7,0,8,7,-7
-20,10,1,-1,1,4,3,2,0,0
-28,14,0,0,1,6,1,6,5,-5
-16,8,2,0,0,2,-1,3,3,-1
-20,10,1,-1,2,3,2,3,0,0
-16,8,1,0,3,0,-1,4,1,0
-12,6,3,-1,0,1,0,1,0,2
-36,18,9,-9,0,9,0,9,0,0
-20,10,2,-1,1,3,0,4,2,-1
-28,14,0,0,2,5,0,7,5,-5
-16,8,1,0,2,1,0,3,1,0
-16,8,0,0,3,1,2,2,-1,1
-16,8,0,0,4,0,1,3,-1,1
-24,12,4,-3,0,5,0,5,2,-1
-20,10,0,1,1,3,0,4,4,-3
-16,8,0,0,2,2,3,1,-1,1
-20,10,0,0,2,3,2,3,1,-1
-20,10,3,-2,1,3,0,4,1,0
-20,10,0,0,4,1,0,5,1,-1
-16,8,1,0,1,2,1,2,1,0
-20,10,1,0,1,3,0,4,3,-2
-12,6,3,0,0,0,-3,3,3,0
-12,6,0,2,0,1,0,1,3,-1
-8,4,0,2,0,0,1,-1,1,1
-8,4,0,2,1,-1,0,0,1,1
-16,8,-1,1,4,0,1,3,0,0
-16,8,1,0,-1,4,3,0,1,0
-20,10,1,0,0,4,1,3,3,-2
-16,8,0,0,1,3,4,0,-1,1
-24,12,3,-2,0,5,0,5,3,-2
-24,12,0,0,1,5,2,4,3,-3
-12,6,1,1,0,1,0,1,2,0
-16,8,1,0,0,3,2,1,1,0
-20,10,1,-1,3,2,1,4,0,0
-20,10,1,-1,4,1,0,5,0,0
-16,8,0,1,0,3,2,1,2,-1
-12,6,1,1,-1,2,1,0,2,0
-12,6,2,0,1,0,-1,2,1,1
-12,6,2,0,-1,2,1,0,1,1
-16,8,2,-1,1,2,1,2,0,1
-20,10,0,0,3,2,1,4,1,-1
-24,12,2,-1,0,5,0,5,4,-3
-12,6,1,1,1,0,-1,2,2,0
-16,8,0,1,1,2,1,2,2,-1
-28,14,0,0,0,7,2,5,5,-5
-12,6,0,0,3,0,3,0,-3,3
-12,6,-3,3,3,0,3,0,0,0
-24,12,6,-5,0,5,0,5,0,1
-16,8,2,0,-1,3,0,2,3,-1
-12,6,1,0,2,0,1,1,-1,2
-12,6,0,1,3,-1,0,2,0,1
-20,10,2,-1,0,4,1,3,2,-1
-16,8,3,-1,0,2,-1,3,2,0
-16,8,-1,1,1,3,4,0,0,0
-20,10,0,0,1,4,3,2,1,-1
-16,8,2,-1,2,1,0,3,0,1
-28,14,5,-5,0,7,2,5,0,0
-24,12,0,1,0,5,0,5,6,-5
-24,12,5,-4,0,5,0,5,1,0
-8,4,1,1,1,-1,0,0,0,2
-16,8,0,1,2,1,0,3,2,-1
-12,6,-1,2,2,0,1,1,1,0
-20,10,1,-1,0,5,4,1,0,0
-20,10,0,0,0,5,4,1,1,-1
-28,14,5,-5,1,6,1,6,0,0
-8,4,1,1,0,0,1,-1,0,2
-24,12,3,-3,3,3,0,6,0,0
-12,6,2,0,0,1,0,1,1,1
-20,10,3,-2,0,4,1,3,1,0
-32,16,0,0,0,8,1,7,7,-7
-12,6,0,1,2,0,1,1,0,1
-12,6,3,0,-3,3,0,0,3,0
-24,12,0,0,2,4,1,5,3,-3
-16,8,2,-1,0,3,2,1,0,1
-16,8,3,-1,-1,3,0,2,2,0
-20,10,4,-3,1,3,0,4,0,1
-20,10,4,-3,0,4,1,3,0,1
-20,10,0,1,0,4,1,3,4,-3
-12,6,0,1,0,2,3,-1,0,1
-12,6,1,0,1,1,2,0,-1,2
-24,12,3,-3,1,5,2,4,0,0
-24,12,0,0,0,6,3,3,3,-3
-12,6,0,1,1,1,2,0,0,1
-24,12,3,-3,0,6,3,3,0,0
-16,8,-1,1,3,1,2,2,0,0
-28,14,5,-5,2,5,0,7,0,0
-24,12,1,0,0,5,0,5,5,-4
-16,8,-1,1,2,2,3,1,0,0
-24,12,0,0,3,3,0,6,3,-3
-36,18,0,0,0,9,0,9,9,-9
-24,12,3,-3,2,4,1,5,0,0
-12,6,-1,2,1,1,2,0,1,0
-32,16,7,-7,0,8,1,7,0,0
-32,16,7,-7,1,7,0,8,0,0
-28,14,4,-4,2,5,1,6,0,0
-20,10,3,-2,2,2,0,4,0,1
-24,12,2,-2,3,3,1,5,0,0
-24,12,5,-4,1,4,0,5,0,1
-24,12,2,-2,4,2,0,6,0,0
-20,10,2,-1,1,3,1,3,1,0
-32,16,0,0,0,8,2,6,6,-6
-32,16,6,-6,0,8,2,6,0,0
-8,4,0,2,0,0,2,-2,0,2
-20,10,0,0,2,3,3,2,0,0
-20,10,2,-1,2,2,0,4,1,0
-16,8,-2,2,2,2,4,0,0,0
-16,8,-2,2,4,0,2,2,0,0
-16,8,2,0,-1,3,1,1,2,0
-28,14,4,-4,1,6,2,5,0,0
-20,10,3,-2,0,4,2,2,0,1
-20,10,1,0,0,4,2,2,2,-1
-16,8,-2,2,3,1,3,1,0,0
-12,6,2,1,-2,2,0,0,3,0
-16,8,0,0,4,0,2,2,-2,2
-28,14,7,-6,0,6,0,6,0,1
-24,12,0,1,0,5,1,4,5,-4
-12,6,2,0,0,1,1,0,0,2
-20,10,0,0,4,1,1,4,0,0
-20,10,0,1,2,2,0,4,3,-2
-24,12,0,0,0,6,4,2,2,-2
-32,16,6,-6,1,7,1,7,0,0
-24,12,3,-2,1,4,0,5,2,-1
-28,14,4,-4,3,4,0,7,0,0
-12,6,2,0,1,0,0,1,0,2
-28,14,6,-5,0,6,0,6,1,0
-24,12,4,-3,0,5,1,4,1,0
-24,12,5,-4,0,5,1,4,0,1
-24,12,2,-1,1,4,0,5,3,-2
-32,16,0,0,2,6,0,8,6,-6
-16,8,0,1,0,3,3,0,1,0
-24,12,0,0,4,2,0,6,2,-2
-16,8,4,-2,0,2,0,2,0,2
-16,8,0,1,3,0,0,3,1,0
-28,14,1,0,0,6,0,6,6,-5
-20,10,0,0,3,2,2,3,0,0
-12,6,1,1,0,1,1,0,1,1
-24,12,3,-2,0,5,1,4,2,-1
-12,6,-1,2,2,0,2,0,0,1
-12,6,1,0,2,0,2,0,-2,3
-20,10,0,1,1,3,1,3,3,-2
-20,10,4,-2,-1,4,0,3,2,0
-20,10,0,0,0,5,5,0,0,0
-24,12,2,-2,2,4,2,4,0,0
-16,8,0,2,0,2,0,2,4,-2
-12,6,0,2,0,1,1,0,2,0
-28,14,0,0,1,6,2,5,4,-4
-16,8,1,0,3,0,0,3,0,1
-16,8,2,0,0,2,0,2,2,0
-12,6,3,0,-2,2,0,0,2,1
-20,10,1,0,2,2,0,4,2,-1
-16,8,0,1,1,2,2,1,1,0
-16,8,0,1,2,1,1,2,1,0
-12,6,0,2,1,0,0,1,2,0
-16,8,1,0,0,3,3,0,0,1
-28,14,0,0,0,7,3,4,4,-4
-16,8,1,0,2,1,1,2,0,1
-16,8,2,0,1,1,-1,3,2,0
-28,14,4,-4,0,7,3,4,0,0
-12,6,2,1,0,0,-2,2,3,0
-24,12,0,0,1,5,3,3,2,-2
-20,10,3,-2,1,3,1,3,0,1
-36,18,0,0,0,9,1,8,8,-8
-28,14,0,0,2,5,1,6,4,-4
-20,10,4,-2,0,3,-1,4,2,0
-28,14,2,-1,0,6,0,6,5,-4
-16,8,0,0,2,2,4,0,-2,2
-40,20,0,0,0,10,0,10,10,-10
-24,12,0,0,2,4,2,4,2,-2
-20,10,2,0,-1,4,0,3,4,-2
-16,8,3,-1,0,2,0,2,1,1
-28,14,0,1,0,6,0,6,7,-6
-28,14,3,-2,0,6,0,6,4,-3
-24,12,2,-2,0,6,4,2,0,0
-24,12,2,-2,1,5,3,3,0,0
-36,18,8,-8,0,9,1,8,0,0
-12,6,1,1,1,0,0,1,1,1
-16,8,2,0,-2,4,2,0,2,0
-36,18,8,-8,1,8,0,9,0,0
-16,8,1,1,0,2,0,2,3,-1
-8,4,0,2,2,-2,0,0,0,2
-20,10,0,0,1,4,4,1,0,0
-24,12,1,0,0,5,1,4,4,-3
-20,10,2,0,0,3,-1,4,4,-2
-12,6,0,1,2,0,2,0,-1,2
-24,12,0,0,3,3,1,5,2,-2
-12,6,-2,3,2,0,2,0,1,0
-28,14,5,-4,0,6,0,6,2,-1
-24,12,0,1,1,4,0,5,5,-4
-28,14,4,-3,0,6,0,6,3,-2
-36,18,0,0,1,8,0,9,8,-8
-20,10,1,0,1,3,1,3,2,-1
-16,8,1,0,1,2,2,1,0,1
-20,10,0,0,5,0,0,5,0,0
-16,8,2,0,2,0,-2,4,2,0
-32,16,0,0,1,7,1,7,6,-6
-20,10,0,1,0,4,2,2,3,-2
-28,14,0,0,3,4,0,7,4,-4
-32,16,6,-6,2,6,0,8,0,0
-20,10,2,-1,0,4,2,2,1,0
-40,20,10,-10,0,10,0,10,0,0
-24,12,4,-3,1,4,0,5,1,0
-24,12,1,0,1,4,0,5,4,-3
-16,8,0,0,3,1,3,1,-2,2
-12,6,3,0,0,0,-2,2,2,1
-24,12,2,-1,0,5,1,4,3,-2
-28,14,0,0,2,5,2,5,3,-3
-32,16,7,-6,0,7,0,7,1,0
-44,22,11,-11,0,11,0,11,0,0
-16,8,0,1,4,-1,0,3,0,1
-40,20,0,0,1,9,0,10,9,-9
-12,6,2,1,0,0,-1,1,2,1
-20,10,2,0,1,2,-1,4,3,-1
-36,18,0,0,0,9,2,7,7,-7
-28,14,0,1,1,5,0,6,6,-5
-20,10,1,1,0,3,0,3,4,-2
-16,8,-3,3,4,0,3,1,0,0
-28,14,3,-3,2,5,2,5,0,0
-12,6,3,0,-1,1,0,0,1,2
-16,8,0,1,3,0,1,2,0,1
-28,14,0,0,0,7,4,3,3,-3
-20,10,0,1,0,4,3,1,2,-1
-12,6,1,2,-1,1,0,0,3,0
-12,6,0,2,1,0,1,0,1,1
-24,12,0,1,1,4,1,4,4,-3
-20,10,0,1,3,1,0,4,2,-1
-36,18,7,-7,0,9,2,7,0,0
-16,8,-1,2,2,1,2,1,1,0
-16,8,2,0,-1,3,2,0,1,1
-12,6,0,2,0,1,2,-1,1,1
-28,14,4,-3,1,5,0,6,2,-1
-36,18,0,0,2,7,0,9,7,-7
-20,10,2,0,0,3,0,3,3,-1
-28,14,0,0,1,6,3,4,3,-3
-32,16,5,-5,2,6,1,7,0,0
-20,10,4,-2,0,3,0,3,1,1
-20,10,-1,1,3,2,3,2,0,0
-28,14,3,-2,0,6,1,5,3,-2
-28,14,3,-3,1,6,3,4,0,0
-24,12,1,0,1,4,1,4,3,-2
-32,16,0,1,0,7,0,7,8,-7
-32,16,0,0,2,6,1,7,5,-5
-40,20,9,-9,0,10,1,9,0,0
-28,14,2,-1,1,5,0,6,4,-3
-16,8,-3,3,3,1,4,0,0,0
-16,8,0,2,0,2,1,1,3,-1
-24,12,1,-1,5,1,0,6,0,0
-12,6,1,2,0,0,-1,1,3,0
-20,10,0,0,5,0,1,4,-1,1
-16,8,1,1,0,2,1,1,2,0
-32,16,1,0,0,7,0,7,7,-6
-20,10,1,0,3,1,0,4,1,0
-28,14,3,-3,3,4,1,6,0,0
-16,8,0,2,1,1,0,2,3,-1
-24,12,0,1,0,5,2,3,4,-3
-32,16,0,0,0,8,3,5,5,-5
-16,8,3,0,-2,3,0,1,3,0
-24,12,3,-2,1,4,1,4,1,0
-24,12,4,-3,2,3,0,5,0,1
-28,14,3,-2,1,5,0,6,3,-2
-20,10,-1,1,1,4,5,0,0,0
-24,12,0,0,1,5,4,2,1,-1
-28,14,5,-4,0,6,1,5,1,0
-12,6,1,1,1,0,1,0,0,2
-24,12,1,-1,0,6,5,1,0,0
-32,16,0,0,3,5,0,8,5,-5
-12,6,1,1,2,-1,0,1,0,2
-16,8,0,0,3,1,4,0,-3,3
-16,8,1,0,2,1,2,1,-1,2
-12,6,1,1,0,1,2,-1,0,2
-16,8,3,-1,1,1,0,2,0,2
-20,10,3,-1,-1,4,1,2,2,0
-24,12,5,-3,0,4,-1,5,2,0
-32,16,6,-5,0,7,0,7,2,-1
-40,20,9,-9,1,9,0,10,0,0
-16,8,1,0,3,0,1,2,-1,2
-28,14,5,-4,1,5,0,6,1,0
-32,16,8,-7,0,7,0,7,0,1
-28,14,1,0,1,5,0,6,5,-4
-24,12,1,0,2,3,0,5,3,-2
-20,10,3,-1,1,2,-1,4,2,0
-12,6,0,2,2,-1,0,1,1,1
-16,8,1,1,1,1,0,2,2,0
-32,16,0,0,1,7,2,6,5,-5
-20,10,1,0,4,0,-1,5,1,0
-20,10,2,-1,3,1,0,4,0,1
-20,10,3,-1,0,3,0,3,2,0
-20,10,0,0,1,4,5,0,-1,1
-24,12,0,0,5,1,0,6,1,-1
-16,8,1,1,-1,3,2,0,2,0
-28,14,3,-3,0,7,4,3,0,0
-20,10,-1,1,5,0,1,4,0,0
-24,12,3,-2,2,3,0,5,1,0
-28,14,0,0,4,3,0,7,3,-3
-20,10,0,2,0,3,0,3,5,-3
-28,14,6,-5,0,6,1,5,0,1
-16,8,1,0,1,2,3,0,-1,2
-20,10,2,-1,0,4,3,1,0,1
-28,14,0,0,3,4,1,6,3,-3
-32,16,5,-5,1,7,2,6,0,0
-24,12,2,-1,2,3,0,5,2,-1
-20,10,2,-1,1,3,2,2,0,1
-20,10,1,0,2,2,1,3,1,0
-32,16,5,-4,0,7,0,7,3,-2
-16,8,0,1,2,1,2,1,0,1
-12,6,-1,3,1,0,1,0,2,0
-16,8,3,-1,0,2,1,1,0,2
-36,18,0,0,1,8,1,8,7,-7
-28,14,1,0,0,6,1,5,5,-4
-16,8,0,1,1,2,3,0,0,1
-16,8,0,0,4,0,3,1,-3,3
-12,6,3,0,0,0,-1,1,1,2
-12,6,2,1,-1,1,0,0,2,1
-20,10,1,0,-1,5,4,0,1,0
-24,12,2,0,0,4,-1,5,5,-3
-24,12,1,-1,1,5,4,2,0,0
-32,16,5,-5,0,8,3,5,0,0
-16,8,0,1,0,3,4,-1,0,1
-24,12,5,-3,-1,5,0,4,2,0
-28,14,6,-5,1,5,0,6,0,1
-36,18,7,-7,2,7,0,9,0,0
-24,12,1,-1,2,4,3,3,0,0
-32,16,5,-5,3,5,0,8,0,0
-24,12,0,0,2,4,3,3,1,-1
-24,12,3,-2,0,5,2,3,1,0
-16,8,3,0,-3,4,1,0,3,0
-24,12,0,0,3,3,2,4,1,-1
-28,14,4,-3,0,6,1,5,2,-1
-32,16,2,-1,0,7,0,7,6,-5
-40,20,0,0,0,10,1,9,9,-9
-20,10,-1,1,2,3,4,1,0,0
-16,8,2,0,1,1,0,2,1,1
-16,8,3,0,0,1,-2,3,3,0
-20,10,1,0,1,3,2,2,1,0
-16,8,1,1,2,0,-1,3,2,0
-24,12,0,0,4,2,1,5,1,-1
-12,6,2,0,1,0,1,0,-1,3
-20,10,-1,1,4,1,2,3,0,0
-16,8,3,0,-1,2,-1,2,3,0
-44,22,0,0,0,11,0,11,11,-11
-24,12,2,-1,0,5,2,3,2,-1
-24,12,0,0,0,6,5,1,1,-1
-24,12,4,-3,0,5,2,3,0,1
-16,8,-1,2,3,0,1,2,1,0
-24,12,2,0,-1,5,0,4,5,-3
-24,12,2,-1,1,4,1,4,2,-1
-20,10,0,0,2,3,4,1,-1,1
-20,10,0,1,2,2,1,3,2,-1
-16,8,2,0,0,2,1,1,1,1
-28,14,2,-1,0,6,1,5,4,-3
-24,12,0,1,2,3,0,5,4,-3
-32,16,3,-2,0,7,0,7,5,-4
-36,18,7,-7,1,8,1,8,0,0
-24,12,4,-3,1,4,1,4,0,1
-28,14,0,1,0,6,1,5,6,-5
-20,10,5,-3,0,3,0,3,0,2
-20,10,2,0,-1,4,1,2,3,-1
-24,12,1,0,0,5,2,3,3,-2
-24,12,1,-1,4,2,1,5,0,0
-32,16,4,-3,0,7,0,7,4,-3
-28,14,3,-3,4,3,0,7,0,0
-20,10,0,0,3,2,3,2,-1,1
-20,10,1,0,0,4,3,1,1,0
-20,10,0,0,4,1,2,3,-1,1
-20,10,2,-1,2,2,1,3,0,1
-16,8,2,0,2,0,-1,3,1,1
-20,10,0,1,1,3,2,2,2,-1
-16,8,-1,2,1,2,3,0,1,0
-24,12,1,-1,3,3,2,4,0,0
-16,8,3,0,1,0,-3,4,3,0
